"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1707940347108,"14/02/2024 19:52:27",1707940347108,0,"14/02/2024 19:52:27",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"2",1707940370964,"14/02/2024 19:52:50",1707940370964,0,"14/02/2024 19:52:50",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23864.7000000477,23860.9,23864.7000000477,23864.7000000477,23860.9,23864.7000000477,1,23864.7000000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,NA
"3",1707940370965,"14/02/2024 19:52:50",1707940370965,0,"14/02/2024 19:52:50",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",8201.3,23860.9,23866,8201.3,23860.9,23866,1,8201.3,15664.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,NA
"4",1707940370965,"14/02/2024 19:52:50",1707940370965,0,"14/02/2024 19:52:50",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",10889.2,23860.9,23866.1000000238,10889.2,23860.9,23866.1000000238,1,10889.2,12976.9000000238,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,NA
"5",1707940370965,"14/02/2024 19:52:50",1707940370965,0,"14/02/2024 19:52:50",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",11659.6,23860.9,23866.2000000477,11659.6,23860.9,23866.2000000477,1,11659.6,12206.6000000477,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,NA
"6",1707940388650,"14/02/2024 19:53:08",1707940388650,0,"14/02/2024 19:53:08",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",17690.6,17687.4,17690.6,17690.6,17687.4,17690.6,1,17690.6,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,NA
"7",1707940388652,"14/02/2024 19:53:08",1707940388652,0,"14/02/2024 19:53:08",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",6868,17687.4,17691.8000000477,6868,17687.4,17691.8000000477,1,6868,10823.8000000477,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,NA
"8",1707940388652,"14/02/2024 19:53:08",1707940388652,0,"14/02/2024 19:53:08",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",12402.6,17687.4,17692.0000000954,12402.6,17687.4,17692.0000000954,1,12402.6,5289.40000009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,NA
"9",1707940388652,"14/02/2024 19:53:08",1707940388652,0,"14/02/2024 19:53:08",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",15791.6,17687.4,17692.1,15791.6,17687.4,17692.1,1,15791.6,1900.5,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,NA
"10",1707940400138,"14/02/2024 19:53:20",1707940400138,0,"14/02/2024 19:53:20",165975,4,"task-gjqt",NA,35156861,10389048,NA,"complete",NA,"65cd1867a8c70a340c80a8be","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11491.1000000954,11485.9,11491.1000000954,11491.1000000954,11485.9,11491.1000000954,1,11491.1000000954,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,NA
